Screen Size,RAM,Operating System Version,Weight,Price,Category_2 in 1 Convertible,Category_Gaming,Category_Netbook,Category_Notebook,Category_Ultrabook,Category_Workstation,x_res,y_res,isApple,isTouchScreen,cpuSpeed,cpu_tier,ssd_gb,hdd_gb,gpu_power,has_dgpu,isMac
15.6,4,10.0,2.25,14.97622997683315,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,1024.0,0.0,0,0
15.6,4,10.0,1.93,15.860250529763324,0,0,0,1,0,0,1366,768,0,0,6.0,3,0.0,500.0,0.0,0,0
17.3,8,10.0,3.0,16.155955534757048,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,4,10.0,2.18,15.436787906856512,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,0.0,0.0,0,0
15.6,8,10.0,1.84,16.329246698803612,0,0,0,0,1,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,16,10.0,2.94,16.819499259220272,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
11.6,4,10.0,1.25,15.030443776896387,1,0,0,0,0,0,1366,768,0,1,6.0,1,0.0,0.0,0.0,0,0
14.0,8,10.0,2.31,16.117556405591667,0,0,0,1,0,0,1366,768,0,0,6.0,3,256.0,0.0,0.0,0,0
14.0,8,7.0,1.65,16.382517873300195,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.747059940190798,0,0,0,1,0,0,1920,1080,0,0,6.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.2,15.77626836160209,0,0,0,1,0,0,1366,768,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,4,7.0,1.88,15.930240210435592,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.2,15.89419043465096,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,2.0,1,0
14.0,2,10.0,1.4,14.569371297562093,0,0,0,1,0,0,1920,1080,0,0,44.0,0,0.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.241375811302214,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,0.0,0.0,0,0
13.3,6,10.0,1.5,15.55282755478341,1,0,0,0,0,0,1920,1080,0,1,5.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.0,16.599499116946486,0,0,0,1,0,0,1920,1080,0,0,8.0,4,256.0,0.0,4.0,1,0
14.0,16,10.0,1.1,16.642516499428428,0,0,0,0,1,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,16,10.0,2.62,16.39202881383318,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,4,10.0,1.8,15.81312756587756,0,0,0,1,0,0,1920,1080,0,0,6.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.4542099468896,0,0,0,1,0,0,1920,1080,0,0,2.0,2,0.0,1024.0,2.0,1,0
15.6,8,10.0,2.0,15.081868973830147,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,1024.0,0.0,0,0
15.6,8,10.0,1.99,15.902630797836975,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,4.0,1,0
13.3,8,10.0,1.23,16.626066142711206,0,0,0,0,1,0,3200,1800,0,1,6.0,3,256.0,0.0,0.0,0,0
14.0,2,10.0,1.42,14.610360623197844,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
13.3,8,10.0,1.37,16.564509442521356,1,0,0,0,0,0,1920,1080,0,1,7.0,4,256.0,0.0,0.0,0,0
15.6,16,10.0,2.06,16.875714584801912,0,0,0,1,0,0,3840,2160,0,1,8.0,4,1024.0,0.0,4.0,1,0
15.6,8,10.0,2.5,16.1041213638417,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
17.0,8,10.0,2.6,15.348465575732002,0,0,0,1,0,0,1600,900,0,0,3.0,0,0.0,1024.0,0.0,0,0
14.0,16,10.0,1.14,16.89675062452516,0,0,0,0,1,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.5,16.15681133275858,0,1,0,0,0,0,1920,1080,0,0,8.0,4,0.0,1024.0,4.0,1,0
15.6,4,10.0,2.4,15.202155107760952,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
14.0,4,10.0,1.43,14.70603579191236,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
14.0,8,10.0,1.8,15.916193519812603,0,0,0,0,1,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
14.0,16,10.0,1.95,16.955789352996312,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,0.0,4.0,1,0
13.3,8,10.0,1.2,16.193759276740945,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
12.5,8,10.0,1.36,16.460615918456334,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
17.3,32,10.0,3.8,17.029924804778403,0,1,0,0,0,0,1920,1080,0,0,7.0,4,512.0,0.0,4.0,1,0
15.6,8,10.0,2.4,15.656762960234875,0,1,0,0,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,4.0,1,0
13.3,8,10.0,1.2,16.372157220167644,0,0,0,0,1,0,1920,1080,0,0,6.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.2,16.176127417758966,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,4,10.0,1.86,14.992530926722218,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
15.6,8,10.0,2.0,16.06269805068176,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.2,15.916193519812603,0,0,0,1,0,0,1920,1080,0,0,8.0,4,256.0,0.0,0.0,0,0
15.6,16,10.0,2.2,16.127295304083848,0,0,0,1,0,0,1920,1080,0,0,8.0,4,256.0,2048.0,0.0,0,0
15.6,8,10.0,3.31,16.179645303625293,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
17.3,32,10.0,4.42,17.147229773260108,0,1,0,0,0,0,3840,2160,0,0,8.0,4,512.0,1024.0,4.0,1,0
14.0,8,10.0,1.56,16.206863476155927,0,0,0,1,0,0,1920,1080,0,0,4.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.130778463408667,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,500.0,0.0,0,0
15.6,4,10.0,2.2,15.375174232186874,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,6,10.0,2.04,15.382623054639888,0,0,0,1,0,0,1920,1080,0,0,2.0,2,0.0,1024.0,0.0,0,0
17.3,8,10.0,2.7,16.397268611381975,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,4,10.0,2.1,15.30350757793329,0,0,0,1,0,0,1366,768,0,0,1.0,2,128.0,0.0,0.0,0,0
15.6,8,10.0,2.06,15.954618733324642,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.1,15.706291644417512,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.0,16.230185801740845,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.1,15.113930897396292,0,0,0,1,0,0,1366,768,0,0,2.0,2,128.0,0.0,0.0,0,0
13.5,8,10.0,1.252,16.625450651071407,0,0,0,0,1,0,2256,1504,0,1,8.0,4,256.0,0.0,1.0,0,0
15.6,8,10.0,1.9,15.799708622615103,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,0.0,0,0
13.3,8,10.0,1.3,16.03409743891516,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,14.94797951952325,0,0,0,1,0,0,1366,768,0,0,2.0,0,128.0,0.0,0.0,0,0
14.0,4,10.0,1.63,15.64255817820578,1,0,0,0,0,0,1920,1080,0,1,4.0,2,128.0,0.0,2.0,1,0
15.6,16,10.0,2.4,16.258400837054232,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
14.0,8,10.0,1.1,16.127295304083848,0,0,0,0,1,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
11.6,8,10.0,1.4,15.29746526484596,1,0,0,0,0,0,1366,768,0,1,1.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,1.09,16.833136848764465,0,0,0,0,1,0,1920,1080,0,0,8.0,4,512.0,0.0,0.0,0,0
15.6,16,10.0,2.5,16.262257378329462,0,1,0,0,0,0,1920,1080,0,0,5.0,3,256.0,0.0,4.0,1,0
15.6,8,10.0,2.2,15.998560458671651,0,1,0,0,0,0,1920,1080,0,0,5.0,3,256.0,0.0,4.0,1,0
15.6,4,10.0,1.86,15.130778463408667,0,0,0,1,0,0,1366,768,0,0,1.0,1,128.0,0.0,0.0,0,0
15.6,16,10.0,3.21,16.718990087988566,0,1,0,0,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,4.0,1,0
17.3,4,10.0,2.5,15.64255817820578,0,0,0,1,0,0,1920,1080,0,0,2.0,2,256.0,0.0,0.0,0,0
13.3,8,10.0,1.19,16.405460848210456,1,0,0,0,0,0,1920,1080,0,1,8.0,4,512.0,0.0,0.0,0,0
15.6,16,10.0,3.49,17.03518070727327,0,1,0,0,0,0,1920,1080,0,0,9.0,4,256.0,1024.0,4.0,1,0
15.6,4,10.0,1.86,15.51063597679124,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.2,15.394921878600352,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,1024.0,0.0,0,0
17.3,6,10.0,2.65,15.436787906856512,0,0,0,1,0,0,1920,1080,0,0,4.0,0,0.0,2048.0,0.0,0,0
15.6,4,10.0,2.1,14.854959011514008,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
14.0,4,10.0,1.45,15.01983360094949,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
14.0,4,10.0,1.7,15.64255817820578,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
17.3,8,10.0,3.14,16.64671294493038,0,0,0,0,0,1,1920,1080,0,0,8.0,4,0.0,500.0,0.0,0,0
14.0,8,10.0,1.42,16.952320473198764,1,0,0,0,0,0,2560,1440,0,1,7.0,4,256.0,0.0,0.0,0,0
13.3,8,10.0,1.5,15.97329147285142,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
11.6,4,10.0,1.4,14.687619072755128,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
14.0,16,10.0,1.38,16.559706814402652,1,0,0,0,0,0,1920,1080,0,1,7.0,4,512.0,0.0,0.0,0,0
12.5,4,10.0,1.2,15.5986915033149,1,0,0,0,0,0,1920,1080,0,1,9.0,0,0.0,0.0,0.0,0,0
13.3,16,10.0,1.36,16.630337371585693,0,0,0,0,1,0,1920,1080,0,1,5.0,4,512.0,0.0,0.0,0,0
15.6,4,10.0,2.1,15.62814870932072,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,500.0,0.0,0,0
15.6,8,10.0,2.56,15.800991496251724,0,1,0,0,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,4.0,1,0
15.6,4,10.0,2.2,15.081868973830147,0,0,0,1,0,0,1920,1080,0,0,9.0,0,256.0,0.0,0.0,0,0
15.6,8,10.0,2.2,15.15436445615808,0,0,0,1,0,0,1366,768,0,0,6.0,0,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.1,15.524962913240492,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,4,10.0,1.9,15.202155107760952,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
15.6,8,10.0,2.18,15.771249531198333,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.6,15.999662166305846,1,0,0,0,0,0,1920,1080,0,1,6.0,3,256.0,0.0,0.0,0,0
15.6,16,7.0,2.18,16.618547310751303,0,0,0,0,0,1,1920,1080,0,0,5.0,4,512.0,0.0,0.0,0,0
14.0,8,10.0,1.8,16.175455938864772,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
17.3,6,10.0,2.71,15.577557949471366,0,0,0,1,0,0,1920,1080,0,0,5.0,0,0.0,2048.0,0.0,0,0
15.6,8,10.0,2.5,16.223005875250205,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
14.0,8,10.0,1.64,16.08592250128668,0,0,0,1,0,0,1920,1080,0,0,8.0,3,256.0,0.0,2.0,1,0
15.6,8,10.0,1.98,15.680457444813332,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
14.0,4,10.0,1.5,14.790001138974114,0,0,0,1,0,0,1920,1080,0,0,1.0,1,0.0,0.0,0.0,0,0
15.6,16,10.0,1.93,16.355998680911622,0,0,0,1,0,0,1920,1080,0,0,6.0,3,512.0,0.0,0.0,0,0
14.0,8,10.0,1.87,15.846427001841484,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,2.0,1,0
15.6,8,10.0,1.9,16.165329271007916,0,0,0,1,0,0,1920,1080,0,0,6.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.19,14.790001138974114,0,0,0,1,0,0,1366,768,0,0,2.0,0,0.0,500.0,0.0,0,0
14.0,4,10.0,1.4,14.672637525449987,0,0,0,1,0,0,1920,1200,0,0,92.0,0,0.0,32.0,0.0,0,0
17.3,8,10.0,2.63,16.182984204577373,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,2.0,1,0
14.0,8,10.0,1.17,16.523401004973145,0,0,0,0,1,0,2560,1440,0,0,5.0,4,512.0,0.0,0.0,0,0
13.3,8,10.0,1.58,15.822253468517994,1,0,0,0,0,0,1366,768,0,1,5.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.32,16.405460848210456,0,0,0,0,1,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
17.3,32,10.0,4.36,17.29796178434654,0,1,0,0,0,0,3840,2160,0,0,8.0,4,1024.0,1024.0,4.0,1,0
17.3,8,10.0,2.7,16.29964066965793,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,4,10.0,1.9,15.287108793286947,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.2,15.670768789217693,0,0,0,1,0,0,1920,1080,0,0,6.0,3,128.0,1024.0,0.0,0,0
13.3,4,10.0,1.71,15.56834016507112,1,0,0,0,0,0,1920,1080,0,1,4.0,2,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.32,15.472216112309264,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.1,15.285269994539789,0,0,0,1,0,0,1920,1080,0,0,3.0,0,0.0,1024.0,0.0,0,0
17.3,16,10.0,4.2,16.660769938667162,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,4.0,1,0
15.6,12,10.0,2.25,15.56834016507112,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,6,10.0,2.1,15.569879810990122,0,0,0,1,0,0,1920,1080,0,0,3.0,0,128.0,1024.0,0.0,0,0
15.6,4,10.0,2.4,15.41905694942099,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
13.3,8,10.0,1.44,15.959840676692462,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,1.85,15.750918465320217,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,0.0,0,0
15.6,16,10.0,2.6,16.884016832184663,0,0,0,0,0,1,1920,1080,0,0,8.0,4,256.0,0.0,0.0,0,0
13.3,8,10.0,1.55,15.583630980240052,1,0,0,0,0,0,1920,1080,0,1,6.0,3,0.0,1024.0,0.0,0,0
15.6,16,10.0,1.8,16.739967920301076,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,4,10.0,2.4,15.111014026898529,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
15.6,8,10.0,2.0,16.1888005893553,0,0,0,1,0,0,1920,1080,0,0,7.0,4,128.0,1024.0,2.0,1,0
15.6,8,10.0,2.0,15.59269448485367,0,0,0,1,0,0,1366,768,0,0,2.0,2,256.0,0.0,0.0,0,0
14.0,8,10.0,1.25,16.42919300836964,0,0,0,1,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.7,15.999662166305846,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
15.6,16,10.0,2.5,17.19428198040198,0,0,0,0,0,1,3840,2160,0,0,8.0,4,1024.0,0.0,0.0,0,0
14.0,2,10.0,1.68,14.89200027033437,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
13.3,16,10.0,0.81,16.50083166584298,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,1.86,15.382623054639888,0,0,0,1,0,0,1920,1080,0,0,2.0,2,256.0,0.0,0.0,0,0
14.0,8,10.0,1.6,16.11996453550517,0,0,0,1,0,0,1366,768,0,0,5.0,3,256.0,0.0,0.0,0,0
17.3,16,7.0,3.0,17.479763990395615,0,0,0,0,0,1,1920,1080,0,0,9.0,0,256.0,0.0,0.0,0,0
11.6,4,10.0,1.4,15.25622231587794,0,0,1,0,0,0,1366,768,0,1,6.0,1,128.0,0.0,0.0,0,0
15.6,8,10.0,1.84,16.642516499428428,0,0,0,1,0,0,1920,1080,0,0,4.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.45,15.4542099468896,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,1024.0,3.0,1,0
14.0,4,10.0,1.7,16.092329845202116,0,0,0,0,1,0,1920,1080,0,0,3.0,3,1.0,0.0,0.0,0,0
15.6,4,10.0,2.37,15.83802610291086,0,0,0,1,0,0,1366,768,0,0,7.0,4,256.0,0.0,0.0,0,0
13.3,8,10.0,1.3,16.18215052390696,1,0,0,0,0,0,3200,1800,0,1,8.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.2,16.095063331817673,0,0,0,1,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,4.0,1,0
15.6,8,7.0,2.59,16.445989267643487,0,0,0,0,0,1,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
15.6,16,10.0,4.42,17.054622644723032,0,1,0,0,0,0,3840,2160,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,4,10.0,2.1,15.488169060946827,0,0,0,1,0,0,1366,768,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.5,16.047546247274838,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
12.5,16,10.0,1.18,16.620701323300764,0,0,0,0,1,0,1920,1080,0,0,8.0,4,256.0,0.0,0.0,0,0
12.3,8,10.0,1.1,16.444707216278257,0,0,0,0,1,0,2400,1600,0,1,2.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.2,16.121994938844583,0,0,0,0,1,0,3200,1800,0,0,5.0,3,256.0,0.0,0.0,0,0
13.3,4,10.0,1.65,15.836966593857898,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
13.3,4,10.0,1.6,15.577542682414956,0,0,0,1,0,0,1366,768,0,0,3.0,3,128.0,0.0,0.0,0,0
17.3,4,10.0,2.8,15.24636335161773,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,1024.0,2.0,1,0
15.6,16,10.0,2.72,16.095063331817673,0,1,0,0,0,0,3840,2160,0,1,6.0,4,128.0,1024.0,3.0,1,0
13.3,8,10.0,1.31,16.470041058249894,0,0,0,0,1,0,1920,1080,0,1,7.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.1,14.790001138974114,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,1024.0,0.0,0,0
15.6,16,10.0,2.3,16.167252780168795,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
15.0,16,10.0,1.71,16.58789357154748,1,0,0,0,0,0,1920,1080,0,1,7.0,4,256.0,0.0,0.0,0,0
14.0,4,10.0,1.75,16.020465291617928,0,0,0,1,0,0,1366,768,0,0,3.0,3,128.0,0.0,0.0,0,0
15.6,8,10.0,2.62,16.095063331817673,0,1,0,0,0,0,1920,1080,0,0,8.0,4,0.0,1024.0,4.0,1,0
12.5,4,10.0,1.26,16.218994638785652,0,0,0,0,1,0,1366,768,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,12,10.0,2.3,15.82511811559257,1,0,0,0,0,0,1920,1080,0,1,7.0,4,0.0,2048.0,2.0,1,0
15.6,16,7.0,2.5,16.86355255666501,0,0,0,1,0,0,3840,2160,0,0,7.0,4,512.0,0.0,0.0,0,0
14.0,4,10.0,1.8,15.548106015249097,0,0,0,1,0,0,1920,1080,0,0,4.0,2,128.0,0.0,0.0,0,0
14.0,16,10.0,1.95,17.06502844279865,0,1,0,0,0,0,1920,1080,0,0,8.0,4,512.0,0.0,4.0,1,0
15.6,8,10.0,2.0,15.45920608001124,0,0,0,1,0,0,1920,1080,0,0,1.0,1,128.0,0.0,0.0,0,0
17.3,32,10.0,4.42,17.27848047018659,0,1,0,0,0,0,1920,1080,0,0,8.0,4,1024.0,1024.0,4.0,1,0
17.3,16,10.0,4.3,16.855077930077883,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,4.0,1,0
14.0,16,10.0,1.47,16.568246575404018,0,0,0,0,1,0,1920,1080,0,0,6.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.2,14.88896536767505,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,1024.0,0.0,0,0
14.0,16,10.0,1.7,16.833136848764465,0,0,0,0,1,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
14.0,16,10.0,1.6,16.63776840321406,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,8,10.0,2.2,16.08592250128668,0,1,0,0,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,4.0,1,0
15.6,4,10.0,2.4,15.999662166305846,0,1,0,0,0,0,1920,1080,0,0,8.0,4,0.0,1024.0,4.0,1,0
17.3,16,10.0,4.2,16.833136848764465,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,8,10.0,2.62,15.985549030429407,0,1,0,0,0,0,1920,1080,0,0,5.0,3,256.0,0.0,4.0,1,0
15.6,8,10.0,2.24,16.292585704763784,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
14.0,4,10.0,1.22,14.405621076182037,0,0,0,1,0,0,1920,1080,0,0,1.0,1,0.0,0.0,0.0,0,0
13.3,8,10.0,1.37,16.678696153902738,1,0,0,0,0,0,1920,1080,0,1,7.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.08,15.958798467236171,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
12.0,8,10.0,0.92,16.153383737616622,0,0,0,0,1,0,2304,1440,1,0,2.0,0,0.0,0.0,0.0,0,0
14.0,8,10.0,1.42,16.8465308699102,1,0,0,0,0,0,2560,1440,0,1,5.0,3,256.0,0.0,0.0,0,0
14.0,4,10.0,1.63,14.79335122459724,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,1.95,15.789941661590856,0,0,0,1,0,0,1366,768,0,0,5.0,3,128.0,0.0,0.0,0,0
13.9,8,10.0,1.38,16.30002621465777,1,0,0,0,0,0,1920,1080,0,1,7.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.0,15.69820534821176,0,0,0,1,0,0,1920,1080,0,0,2.0,2,256.0,0.0,0.0,0,0
15.6,8,10.0,3.14,16.72574440761951,0,0,0,0,0,1,1920,1080,0,0,8.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.37,16.095063331817673,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.29,16.405460848210456,0,0,0,0,1,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.06,16.559706814402652,0,0,0,1,0,0,3840,2160,0,1,5.0,3,256.0,0.0,4.0,1,0
11.6,4,10.0,1.63,15.70494846107394,0,0,1,0,0,0,1366,768,0,0,1.0,1,128.0,0.0,0.0,0,0
12.5,8,10.0,1.26,16.329246698803612,0,0,1,0,0,0,1366,768,0,0,6.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.1,15.75220133894802,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.04,15.53703871057726,0,0,0,1,0,0,1366,768,0,0,5.0,0,0.0,2048.0,0.0,0,0
15.6,16,10.0,2.62,16.51886099914235,0,1,0,0,0,0,3840,2160,0,0,8.0,4,512.0,0.0,4.0,1,0
15.6,4,10.0,2.4,15.504725727458398,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
17.3,12,10.0,3.74,16.559706814402652,0,1,0,0,0,0,1920,1080,0,0,8.0,4,0.0,1024.0,5.0,1,0
17.3,16,10.0,2.9,16.882361887738313,0,1,0,0,0,0,1920,1080,0,0,8.0,4,512.0,1024.0,4.0,1,0
13.3,8,10.0,0.81,16.405460848210456,0,0,0,0,1,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,1.98,15.96088180107897,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,2.0,1,0
15.6,8,10.0,2.18,15.76469982767923,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.32,16.620701323300764,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
12.5,16,10.0,1.29,16.58789357154748,0,0,0,0,1,0,3840,2160,0,1,5.0,4,512.0,0.0,0.0,0,0
11.6,4,10.0,1.23,15.046150901477384,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
17.3,16,10.0,4.36,16.918959317497222,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
14.0,4,10.0,1.76,15.71962517328759,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.1,15.287108793286947,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
14.0,4,10.0,1.25,16.08684035348217,0,0,0,0,1,0,1366,768,0,0,5.0,3,128.0,0.0,0.0,0,0
